VM,Powerstate,Template,SRM Placeholder,Disk,Disk Key,Disk Path,Capacity MiB,Raw,Disk Mode,Thin,Eagerly Scrub,Split,Write Through,Level,Shares,Reservation,Limit,Controller,Label,SCSI Unit #,Unit #,Shared Bus,Path,Raw LUN ID,Raw Comp. Mode,Internal Sort Column,Annotation,NB_LAST_BACKUP,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VMs,VI SDK Server,VI SDK UUID
ecbrtsw06_POC,poweredOn,False,False,Hard disk 2,2001,D:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_POC_Siglo21] ecbrtsw06_POC/ecbrtsw06_POC_9.vmdk,,,ecbrtsw06_POC 2001,,,DCP,Cluster_BI,ecbrprsx31.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-31647,422e3642-a919-5b9d-67af-c993d1ab6122,,172.20.1.174,172.20.1.174
ecbrtsw07,poweredOn,False,False,Hard disk 1,2000,,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw07/ecbrtsw07_4.vmdk,,,ecbrtsw07 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2008 (64-bit),Microsoft Windows Server 2008 (64-bit),vm-3185,423ec65f-cd05-92f6-5818-b788ce7d8a72,,172.20.1.174,172.20.1.174
ecbrtsw07,poweredOn,False,False,Hard disk 2,2001,,30720,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw07/ecbrtsw07_3.vmdk,,,ecbrtsw07 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2008 (64-bit),Microsoft Windows Server 2008 (64-bit),vm-3185,423ec65f-cd05-92f6-5818-b788ce7d8a72,,172.20.1.174,172.20.1.174
ecbrtsw08,poweredOn,False,False,Hard disk 1,2000,,40960,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw08/ecbrtsw08.vmdk,,,ecbrtsw08 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3175,423ea478-db36-b0f5-68f7-e90014c1a5aa,,172.20.1.174,172.20.1.174
ecbrtsw08,poweredOn,False,False,Hard disk 2,2001,,30720,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw08/ecbrtsw08_1.vmdk,,,ecbrtsw08 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-3175,423ea478-db36-b0f5-68f7-e90014c1a5aa,,172.20.1.174,172.20.1.174
ecbrtsw100,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw100/ecbrtsw100.vmdk,,,ecbrtsw100 2000,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5684,422eb2e7-fd22-0bf8-9731-019207ab765d,,172.20.1.174,172.20.1.174
ecbrtsw100,poweredOn,False,False,Hard disk 2,2001,D:\,40960,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw100/ecbrtsw100_1.vmdk,,,ecbrtsw100 2001,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5684,422eb2e7-fd22-0bf8-9731-019207ab765d,,172.20.1.174,172.20.1.174
ecbrtsw101,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw101/ecbrtsw101.vmdk,,,ecbrtsw101 2000,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5685,422ead29-1192-6785-2d93-3cf10ac3e857,,172.20.1.174,172.20.1.174
ecbrtsw101,poweredOn,False,False,Hard disk 2,2001,D:\,40960,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw101/ecbrtsw101_1.vmdk,,,ecbrtsw101 2001,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5685,422ead29-1192-6785-2d93-3cf10ac3e857,,172.20.1.174,172.20.1.174
ecbrtsw102,poweredOn,False,False,Hard disk 1,2000,,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw102/ecbrtsw102_3.vmdk,,,ecbrtsw102 2000,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7270,422edd8e-4081-00b0-0ad0-8cf0725b9ff4,,172.20.1.174,172.20.1.174
ecbrtsw102,poweredOn,False,False,Hard disk 2,2001,,71680,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw102/ecbrtsw102_5.vmdk,,,ecbrtsw102 2001,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7270,422edd8e-4081-00b0-0ad0-8cf0725b9ff4,,172.20.1.174,172.20.1.174
ecbrtsw102,poweredOn,False,False,Hard disk 3,2002,,20480,False,persistent,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw102/ecbrtsw102.vmdk,,,ecbrtsw102 2002,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7270,422edd8e-4081-00b0-0ad0-8cf0725b9ff4,,172.20.1.174,172.20.1.174
ecbrtsw105,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw105/ecbrtsw105.vmdk,,,ecbrtsw105 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7613,422e14fa-cefe-938f-7598-3e037b80f403,,172.20.1.174,172.20.1.174
ecbrtsw105,poweredOn,False,False,Hard disk 2,2001,D:\,102400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw105/ecbrtsw105_1.vmdk,,,ecbrtsw105 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7613,422e14fa-cefe-938f-7598-3e037b80f403,,172.20.1.174,172.20.1.174
ECBRTSW105_POC,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_POC_Siglo21] ECBRTSW105_POC/ECBRTSW105_POC_3.vmdk,,,ECBRTSW105_POC 2000,,,DCP,Cluster_BI,ecbrprsx31.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-31645,422e5424-6d2f-b807-69d4-7fc52587dd63,,172.20.1.174,172.20.1.174
ECBRTSW105_POC,poweredOn,False,False,Hard disk 2,2001,D:\,102400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_POC_Siglo21] ECBRTSW105_POC/ECBRTSW105_POC_5.vmdk,,,ECBRTSW105_POC 2001,,,DCP,Cluster_BI,ecbrprsx31.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-31645,422e5424-6d2f-b807-69d4-7fc52587dd63,,172.20.1.174,172.20.1.174
ecbrtsw106,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw106/ecbrtsw106.vmdk,,,ecbrtsw106 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10555,422e29ef-d3f0-c2e9-ffc9-efedf3a64e2f,,172.20.1.174,172.20.1.174
ecbrtsw106,poweredOn,False,False,Hard disk 2,2001,D:\,102400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw106/ecbrtsw106_1.vmdk,,,ecbrtsw106 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10555,422e29ef-d3f0-c2e9-ffc9-efedf3a64e2f,,172.20.1.174,172.20.1.174
ecbrtsw107,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw107/ecbrtsw107_3.vmdk,,,ecbrtsw107 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7623,422e88a1-53be-37e3-f30a-82ed91ccdf24,,172.20.1.174,172.20.1.174
ecbrtsw107,poweredOn,False,False,Hard disk 2,2001,D:\,102400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw107/ecbrtsw107_5.vmdk,,,ecbrtsw107 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7623,422e88a1-53be-37e3-f30a-82ed91ccdf24,,172.20.1.174,172.20.1.174
ecbrtsw110,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw110/ecbrtsw110.vmdk,,,ecbrtsw110 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7742,422e5388-52c9-a484-7789-6466a6251da7,,172.20.1.174,172.20.1.174
ecbrtsw110,poweredOn,False,False,Hard disk 2,2001,D:\,163840,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw110/ecbrtsw110_1.vmdk,,,ecbrtsw110 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-7742,422e5388-52c9-a484-7789-6466a6251da7,,172.20.1.174,172.20.1.174
ecbrtsw111,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw111/ecbrtsw111_6-000001.vmdk,,,ecbrtsw111 2000,Servidor clonado del ecbrtsw25,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7746,422e8528-e1ab-fc2d-16a3-6646ed44c1f9,,172.20.1.174,172.20.1.174
ecbrtsw111,poweredOn,False,False,Hard disk 2,2001,D:\,51200,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw111/ecbrtsw111_8-000001.vmdk,,,ecbrtsw111 2001,Servidor clonado del ecbrtsw25,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7746,422e8528-e1ab-fc2d-16a3-6646ed44c1f9,,172.20.1.174,172.20.1.174
ecbrtsw112,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw112/ecbrtsw112_4-000001.vmdk,,,ecbrtsw112 2000,Servidor Clonado del ecbrtsw26,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7744,422e83d4-e82e-c67f-c64a-6ef8363247b4,,172.20.1.174,172.20.1.174
ecbrtsw112,poweredOn,False,False,Hard disk 2,2001,D:\,51200,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw112/ecbrtsw112_6-000001.vmdk,,,ecbrtsw112 2001,Servidor Clonado del ecbrtsw26,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7744,422e83d4-e82e-c67f-c64a-6ef8363247b4,,172.20.1.174,172.20.1.174
ecbrtsw113,poweredOn,False,False,Hard disk 1,2000,,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw113/ecbrtsw113_3.vmdk,,,ecbrtsw113 2000,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7748,422e31ed-9728-47ec-e12d-0291c867d174,,172.20.1.174,172.20.1.174
ecbrtsw113,poweredOn,False,False,Hard disk 2,2001,,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw113/ecbrtsw113_5.vmdk,,,ecbrtsw113 2001,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7748,422e31ed-9728-47ec-e12d-0291c867d174,,172.20.1.174,172.20.1.174
ecbrtsw113,poweredOn,False,False,Hard disk 3,2002,,20480,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw113/ecbrtsw113_7.vmdk,,,ecbrtsw113 2002,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7748,422e31ed-9728-47ec-e12d-0291c867d174,,172.20.1.174,172.20.1.174
ecbrtsw113clon,poweredOn,False,False,Hard disk 1,2000,,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw113clon/ecbrtsw113clon_8.vmdk,,,ecbrtsw113clon 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46543,422efee7-26db-5e37-77d8-29d6f01cb43d,,172.20.1.174,172.20.1.174
ecbrtsw113clon,poweredOn,False,False,Hard disk 2,2001,,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw113clon/ecbrtsw113clon_10.vmdk,,,ecbrtsw113clon 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46543,422efee7-26db-5e37-77d8-29d6f01cb43d,,172.20.1.174,172.20.1.174
ecbrtsw113clon,poweredOn,False,False,Hard disk 3,2002,,20480,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw113clon/ecbrtsw113clon_12.vmdk,,,ecbrtsw113clon 2002,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46543,422efee7-26db-5e37-77d8-29d6f01cb43d,,172.20.1.174,172.20.1.174
ecbrtsw114,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw114/ecbrtsw114.vmdk,,,ecbrtsw114 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10554,422ed099-04d8-d3aa-f138-7f3002ecfe1e,,172.20.1.174,172.20.1.174
ecbrtsw114,poweredOn,False,False,Hard disk 2,2001,D:\,102400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw114/ecbrtsw114_1.vmdk,,,ecbrtsw114 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10554,422ed099-04d8-d3aa-f138-7f3002ecfe1e,,172.20.1.174,172.20.1.174
ecbrtsw115,poweredOn,False,False,Hard disk 1,2000,,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw115/ecbrtsw115_8.vmdk,,,ecbrtsw115 2000,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-10655,422e1dad-f188-3d96-6447-995ac271df66,,172.20.1.174,172.20.1.174
ecbrtsw115,poweredOn,False,False,Hard disk 2,2001,,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw115/ecbrtsw115_10.vmdk,,,ecbrtsw115 2001,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-10655,422e1dad-f188-3d96-6447-995ac271df66,,172.20.1.174,172.20.1.174
ecbrtsw115,poweredOn,False,False,Hard disk 3,2002,,20480,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw115/ecbrtsw115_12.vmdk,,,ecbrtsw115 2002,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-10655,422e1dad-f188-3d96-6447-995ac271df66,,172.20.1.174,172.20.1.174
ecbrtsw116,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ECBRTSW116/ECBRTSW116_5.vmdk,,,ecbrtsw116 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10665,422e2b6c-997b-2509-3a57-9ac71db6a6fd,,172.20.1.174,172.20.1.174
ecbrtsw116,poweredOn,False,False,Hard disk 2,2001,D:\,102400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ECBRTSW116/ECBRTSW116_7.vmdk,,,ecbrtsw116 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10665,422e2b6c-997b-2509-3a57-9ac71db6a6fd,,172.20.1.174,172.20.1.174
ecbrtsw117,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw117/ecbrtsw117.vmdk,,,ecbrtsw117 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-16901,422eb6d4-794a-e560-17f0-96e0c212e185,,172.20.1.174,172.20.1.174
ecbrtsw117,poweredOn,False,False,Hard disk 2,2001,D:\,102400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw117/ecbrtsw117_1.vmdk,,,ecbrtsw117 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-16901,422eb6d4-794a-e560-17f0-96e0c212e185,,172.20.1.174,172.20.1.174
ECBRTSW118,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_4] ECBRTSW12TMP/ECBRTSW12TMP.vmdk,,,ECBRTSW118 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-53214,422ea698-b646-0b13-fadd-edf92406cc86,,172.20.1.174,172.20.1.174
ECBRTSW118,poweredOn,False,False,Hard disk 2,2001,E:\,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_4] ECBRTSW12TMP/ECBRTSW12TMP_1.vmdk,,,ECBRTSW118 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-53214,422ea698-b646-0b13-fadd-edf92406cc86,,172.20.1.174,172.20.1.174
ECBRTSW119,poweredOn,False,False,Hard disk 1,2000,C:\,102400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ECBRTSW119/ECBRTSW119-000003.vmdk,,,ECBRTSW119 2000,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-54807,422eb8c4-2755-5df9-ea17-2e069103d306,,172.20.1.174,172.20.1.174
ECBRTSW119,poweredOn,False,False,Hard disk 2,2001,D:\,51200,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ECBRTSW119/ECBRTSW119_1-000003.vmdk,,,ECBRTSW119 2001,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-54807,422eb8c4-2755-5df9-ea17-2e069103d306,,172.20.1.174,172.20.1.174
ECBRTSW119,poweredOn,False,False,Hard disk 3,2002,E:\,51200,False,persistent,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_1] ECBRTSW119/ECBRTSW119_2-000003.vmdk,,,ECBRTSW119 2002,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-54807,422eb8c4-2755-5df9-ea17-2e069103d306,,172.20.1.174,172.20.1.174
ecbrtsw12,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw12/ecbrtsw12_4.vmdk,,,ecbrtsw12 2000,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3195,423e3ec6-5e77-4387-19bf-a0a967f52fc2,,172.20.1.174,172.20.1.174
ecbrtsw12,poweredOn,False,False,Hard disk 2,2001,D:\,40960,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw12/ecbrtsw12_3.vmdk,,,ecbrtsw12 2001,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3195,423e3ec6-5e77-4387-19bf-a0a967f52fc2,,172.20.1.174,172.20.1.174
ecbrtsw12poc,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw12poc/ecbrtsw12poc_5.vmdk,,,ecbrtsw12poc 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-50441,422e657b-257e-53b8-1b54-b2479e3547bb,,172.20.1.174,172.20.1.174
